minuto,requisicoes,r200,r400,tempo
2020-09-24 02:46:41,56,33,4,930
2020-09-24 02:47:41,456,326,128,9100
2020-09-24 02:48:41,78,33,32,1430
2020-09-24 02:49:41,345,222,111,6780
2020-09-24 02:50:41,344,300,44,6880
2020-09-24 02:51:41,365,281,64,7100
2020-09-24 02:52:41,456,380,70,9060
2020-09-24 02:53:41,78,44,30,1520
2020-09-24 02:54:41,56,12,40,1080
2020-09-24 02:55:41,489,234,222,9450
2020-09-24 02:56:41,456,269,132,8570
2020-09-24 02:57:41,78,45,33,1560
2020-09-24 02:58:41,453,440,12,9050
2020-09-24 02:59:41,123,98,12,2330
2020-09-24 03:00:40,87,60,27,1740
2020-09-24 03:01:40,453,343,62,8580
2020-09-24 03:02:40,88,12,2,1020
2020-09-24 03:03:40,322,224,34,5800
2020-09-24 03:04:40,87,44,12,1430
2020-09-24 03:05:40,345,340,12,6970
2020-09-24 03:06:40,435,320,115,8700
2020-09-24 03:07:40,153,100,50,3030
2020-09-24 03:08:40,321,320,1,6420
2020-09-24 03:09:40,343,343,0,6860
2020-09-24 03:10:40,88,80,8,1760
2020-09-24 03:11:40,634,555,32,12210
2020-09-24 03:12:40,45,40,5,900
2020-09-24 03:13:40,454,444,1,8990
2020-09-24 03:14:40,42,41,1,840
2020-09-24 03:15:40,88,80,8,1760
2020-09-24 03:16:40,78,65,13,1560
2020-09-24 03:17:40,578,478,100,11560
2020-09-24 03:18:40,123,100,23,2460
2020-09-24 03:19:40,88,78,10,1760
2020-09-24 03:20:40,456,400,56,9120
2020-09-24 03:21:40,78,70,8,1560
2020-09-24 03:22:40,56,55,1,1120
2020-09-24 03:23:40,99,90,9,1980
2020-09-24 03:24:40,456,444,12,9120
2020-09-24 03:25:40,6,0,6,120
2020-09-24 03:26:39,233,200,33,4660
2020-09-24 03:27:39,665,555,110,13300
2020-09-24 03:28:39,234,134,100,4680
2020-09-24 03:29:39,23,20,3,460
2020-09-24 03:30:39,232,180,52,4640
2020-09-24 03:31:39,87,50,37,1740
2020-09-24 03:32:39,656,640,15,13110
2020-09-24 03:33:39,345,300,45,6900
2020-09-24 03:34:39,665,643,5,13130
2020-09-24 03:35:39,675,665,10,13500
2020-09-24 03:36:39,65,64,1,1300
2020-09-24 03:37:39,676,673,3,13520
2020-09-24 03:38:39,127,120,7,2540
2020-09-24 03:39:39,234,123,99,4560
2020-09-24 03:40:39,54,30,12,960
2020-09-24 03:41:39,23,10,13,460
2020-09-24 03:42:39,345,280,55,6800
2020-09-24 03:43:39,67,44,12,1230
2020-09-24 03:44:39,45,33,12,900
2020-09-24 03:45:39,78,60,18,1560
2020-09-24 03:46:39,56,33,4,930
2020-09-24 03:47:39,456,326,128,9100
2020-09-24 03:48:39,78,33,32,1430
2020-09-24 03:49:39,345,222,111,6780
2020-09-24 03:50:39,344,300,44,6880
2020-09-24 03:51:39,365,281,64,7100
2020-09-24 03:52:38,456,380,70,9060
2020-09-24 03:53:38,78,44,30,1520
2020-09-24 03:54:38,56,12,40,1080
2020-09-24 03:55:38,489,234,222,9450
2020-09-24 03:56:38,456,269,132,8570
2020-09-24 03:57:38,78,45,33,1560
2020-09-24 03:58:38,453,440,12,9050
2020-09-24 03:59:38,123,98,12,2330
2020-09-24 04:00:38,87,60,27,1740
2020-09-24 04:01:38,453,343,62,8580
2020-09-24 04:02:38,88,12,2,1020
2020-09-24 04:03:38,322,224,34,5800
2020-09-24 04:04:38,87,44,12,1430
2020-09-24 04:05:38,345,340,12,6970
2020-09-24 04:06:38,435,320,115,8700
2020-09-24 04:07:38,153,100,50,3030
2020-09-24 04:08:38,321,320,1,6420
2020-09-24 04:09:38,343,343,0,6860
2020-09-24 04:10:38,88,80,8,1760
2020-09-24 04:11:38,634,555,32,12210
2020-09-24 04:12:38,45,40,5,900
2020-09-24 04:13:38,454,444,1,8990
2020-09-24 04:14:38,42,41,1,840
2020-09-24 04:15:38,88,80,8,1760
2020-09-24 04:16:38,78,65,13,1560
2020-09-24 04:17:38,578,478,100,11560
2020-09-24 04:18:37,123,100,23,2460
2020-09-24 04:19:37,88,78,10,1760
2020-09-24 04:20:37,456,400,56,9120
2020-09-24 04:21:37,78,70,8,1560
2020-09-24 04:22:37,56,55,1,1120
2020-09-24 04:23:37,99,90,9,1980
2020-09-24 04:24:37,456,444,12,9120
2020-09-24 04:25:37,6,0,6,120
2020-09-24 04:26:37,233,200,33,4660
2020-09-24 04:27:37,665,555,110,13300
2020-09-24 04:28:37,234,134,100,4680
2020-09-24 04:29:37,23,20,3,460
2020-09-24 04:30:37,232,180,52,4640
2020-09-24 04:31:37,87,50,37,1740
2020-09-24 04:32:37,656,640,15,13110
2020-09-24 04:33:37,345,300,45,6900
2020-09-24 04:34:37,665,643,5,13130
2020-09-24 04:35:37,675,665,10,13500
2020-09-24 04:36:37,65,64,1,1300
2020-09-24 04:37:37,676,673,3,13520
2020-09-24 04:38:37,127,120,7,2540
2020-09-24 04:39:37,234,123,99,4560
2020-09-24 04:40:37,54,30,12,960
2020-09-24 04:41:37,23,10,13,460
2020-09-24 04:42:37,345,280,55,6800
2020-09-24 04:43:37,67,44,12,1230
2020-09-24 04:44:36,45,33,12,900
2020-09-24 04:45:36,78,60,18,1560
2020-09-24 04:46:36,56,33,4,930
2020-09-24 04:47:36,456,326,128,9100
2020-09-24 04:48:36,78,33,32,1430
2020-09-24 04:49:36,345,222,111,6780
2020-09-24 04:50:36,344,300,44,6880
2020-09-24 04:51:36,365,281,64,7100
2020-09-24 04:52:36,456,380,70,9060
2020-09-24 04:53:36,78,44,30,1520
2020-09-24 04:54:36,56,12,40,1080
2020-09-24 04:55:36,489,234,222,9450
2020-09-24 04:56:36,456,269,132,8570
2020-09-24 04:57:36,78,45,33,1560
2020-09-24 04:58:36,453,440,12,9050
2020-09-24 04:59:36,123,98,12,2330
2020-09-24 05:00:36,87,60,27,1740
2020-09-24 05:01:36,453,343,62,8580
2020-09-24 05:02:36,88,12,2,1020
2020-09-24 05:03:36,322,224,34,5800
2020-09-24 05:04:36,87,44,12,1430
2020-09-24 05:05:36,345,340,12,6970
2020-09-24 05:06:36,435,320,115,8700
2020-09-24 05:07:36,153,100,50,3030
2020-09-24 05:08:36,321,320,1,6420
2020-09-24 05:09:36,343,343,0,6860
2020-09-24 05:10:35,88,80,8,1760
2020-09-24 05:11:35,634,555,32,12210
2020-09-24 05:12:35,45,40,5,900
2020-09-24 05:13:35,454,444,1,8990
2020-09-24 05:14:35,42,41,1,840
2020-09-24 05:15:35,88,80,8,1760
2020-09-24 05:16:35,78,65,13,1560
2020-09-24 05:17:35,578,478,100,11560
2020-09-24 05:18:35,123,100,23,2460
2020-09-24 05:19:35,88,78,10,1760
2020-09-24 05:20:35,456,400,56,9120
2020-09-24 05:21:35,78,70,8,1560
2020-09-24 05:22:35,56,55,1,1120
2020-09-24 05:23:35,99,90,9,1980
2020-09-24 05:24:35,456,444,12,9120
2020-09-24 05:25:35,6,0,6,120
2020-09-24 05:26:35,233,200,33,4660
2020-09-24 05:27:35,665,555,110,13300
2020-09-24 05:28:35,234,134,100,4680
2020-09-24 05:29:35,23,20,3,460
2020-09-24 05:30:35,232,180,52,4640
2020-09-24 05:31:35,87,50,37,1740
2020-09-24 05:32:35,656,640,15,13110
2020-09-24 05:33:35,345,300,45,6900
2020-09-24 05:34:35,665,643,5,13130
2020-09-24 05:35:35,675,665,10,13500
2020-09-24 05:36:34,65,64,1,1300
2020-09-24 05:37:34,676,673,3,13520
2020-09-24 05:38:34,127,120,7,2540
2020-09-24 05:39:34,234,123,99,4560
2020-09-24 05:40:34,54,30,12,960
2020-09-24 05:41:34,23,10,13,460
2020-09-24 05:42:34,345,280,55,6800
2020-09-24 05:43:34,67,44,12,1230
2020-09-24 05:44:34,45,33,12,900
2020-09-24 05:45:34,78,60,18,1560
2020-09-24 05:46:34,56,33,4,930
2020-09-24 05:47:34,456,326,128,9100
2020-09-24 05:48:34,78,33,32,1430
2020-09-24 05:49:34,345,222,111,6780
2020-09-24 05:50:34,344,300,44,6880
2020-09-24 05:51:34,365,281,64,7100
2020-09-24 05:52:34,456,380,70,9060
2020-09-24 05:53:34,78,44,30,1520
2020-09-24 05:54:34,56,12,40,1080
2020-09-24 05:55:34,489,234,222,9450
2020-09-24 05:56:34,456,269,132,8570
2020-09-24 05:57:34,78,45,33,1560
2020-09-24 05:58:34,453,440,12,9050
2020-09-24 05:59:34,123,98,12,2330
2020-09-24 06:00:34,87,60,27,1740
2020-09-24 06:01:34,453,343,62,8580
2020-09-24 06:02:33,88,12,2,1020
2020-09-24 06:03:33,322,224,34,5800
2020-09-24 06:04:33,87,44,12,1430
2020-09-24 06:05:33,345,340,12,6970
2020-09-24 06:06:33,435,320,115,8700
2020-09-24 06:07:33,153,100,50,3030
2020-09-24 06:08:33,321,320,1,6420
2020-09-24 06:09:33,343,343,0,6860
2020-09-24 06:10:33,88,80,8,1760
2020-09-24 06:11:33,634,555,32,12210
2020-09-24 06:12:33,45,40,5,900
2020-09-24 06:13:33,454,444,1,8990
2020-09-24 06:14:33,42,41,1,840
2020-09-24 06:15:33,88,80,8,1760
2020-09-24 06:16:33,78,65,13,1560
2020-09-24 06:17:33,578,478,100,11560
2020-09-24 06:18:33,123,100,23,2460
2020-09-24 06:19:33,88,78,10,1760
2020-09-24 06:20:33,456,400,56,9120
2020-09-24 06:21:33,78,70,8,1560
2020-09-24 06:22:33,56,55,1,1120
2020-09-24 06:23:33,99,90,9,1980
2020-09-24 06:24:33,456,444,12,9120
2020-09-24 06:25:33,6,0,6,120
2020-09-24 06:26:33,233,200,33,4660
2020-09-24 06:27:33,665,555,110,13300
2020-09-24 06:28:32,234,134,100,4680
2020-09-24 06:29:32,23,20,3,460
2020-09-24 06:30:32,232,180,52,4640
2020-09-24 06:31:32,87,50,37,1740
2020-09-24 06:32:32,656,640,15,13110
2020-09-24 06:33:32,345,300,45,6900
2020-09-24 06:34:32,665,643,5,13130
2020-09-24 06:35:32,675,665,10,13500
2020-09-24 06:36:32,65,64,1,1300
2020-09-24 06:37:32,676,673,3,13520
2020-09-24 06:38:32,127,120,7,2540
2020-09-24 06:39:32,234,123,99,4560
2020-09-24 06:40:32,54,30,12,960
2020-09-24 06:41:32,23,10,13,460
2020-09-24 06:42:32,345,280,55,6800
2020-09-24 06:43:32,67,44,12,1230
2020-09-24 06:44:32,45,33,12,900
2020-09-24 06:45:32,78,60,18,1560
2020-09-24 06:46:32,56,33,4,930
2020-09-24 06:47:32,456,326,128,9100
2020-09-24 06:48:32,78,33,32,1430
2020-09-24 06:49:32,345,222,111,6780
2020-09-24 06:50:32,344,300,44,6880
2020-09-24 06:51:32,365,281,64,7100
2020-09-24 06:52:32,456,380,70,9060
2020-09-24 06:53:32,78,44,30,1520
2020-09-24 06:54:31,56,12,40,1080
2020-09-24 06:55:31,489,234,222,9450
2020-09-24 06:56:31,456,269,132,8570
2020-09-24 06:57:31,78,45,33,1560
2020-09-24 06:58:31,453,440,12,9050
2020-09-24 06:59:31,123,98,12,2330
2020-09-24 07:00:31,87,60,27,1740
2020-09-24 07:01:31,453,343,62,8580
2020-09-24 07:02:31,88,12,2,1020
2020-09-24 07:03:31,322,224,34,5800
2020-09-24 07:04:31,87,44,12,1430
2020-09-24 07:05:31,345,340,12,6970
2020-09-24 07:06:31,435,320,115,8700
2020-09-24 07:07:31,153,100,50,3030
2020-09-24 07:08:31,321,320,1,6420
2020-09-24 07:09:31,343,343,0,6860
2020-09-24 07:10:31,88,80,8,1760
2020-09-24 07:11:31,634,555,32,12210
2020-09-24 07:12:31,45,40,5,900
2020-09-24 07:13:31,454,444,1,8990
2020-09-24 07:14:31,42,41,1,840
2020-09-24 07:15:31,88,80,8,1760
2020-09-24 07:16:31,78,65,13,1560
2020-09-24 07:17:31,578,478,100,11560
2020-09-24 07:18:31,123,100,23,2460
2020-09-24 07:19:31,88,78,10,1760
2020-09-24 07:20:30,456,400,56,9120
2020-09-24 07:21:30,78,70,8,1560
2020-09-24 07:22:30,56,55,1,1120
2020-09-24 07:23:30,99,90,9,1980
2020-09-24 07:24:30,456,444,12,9120
2020-09-24 07:25:30,6,0,6,120
2020-09-24 07:26:30,233,200,33,4660
2020-09-24 07:27:30,665,555,110,13300
2020-09-24 07:28:30,234,134,100,4680
2020-09-24 07:29:30,23,20,3,460
2020-09-24 07:30:30,232,180,52,4640
2020-09-24 07:31:30,87,50,37,1740
2020-09-24 07:32:30,656,640,15,13110
2020-09-24 07:33:30,345,300,45,6900
2020-09-24 07:34:30,665,643,5,13130
2020-09-24 07:35:30,675,665,10,13500
2020-09-24 07:36:30,65,64,1,1300
2020-09-24 07:37:30,676,673,3,13520
2020-09-24 07:38:30,127,120,7,2540
2020-09-24 07:39:30,234,123,99,4560
2020-09-24 07:40:30,54,30,12,960
2020-09-24 07:41:30,23,10,13,460
2020-09-24 07:42:30,345,280,55,6800
2020-09-24 07:43:30,67,44,12,1230
2020-09-24 07:44:30,45,33,12,900
2020-09-24 07:45:30,78,60,18,1560
2020-09-24 07:46:29,56,33,4,930
2020-09-24 07:47:29,456,326,128,9100
2020-09-24 07:48:29,78,33,32,1430
2020-09-24 07:49:29,345,222,111,6780
2020-09-24 07:50:29,344,300,44,6880
2020-09-24 07:51:29,365,281,64,7100
2020-09-24 07:52:29,456,380,70,9060
2020-09-24 07:53:29,78,44,30,1520
2020-09-24 07:54:29,56,12,40,1080
2020-09-24 07:55:29,489,234,222,9450
2020-09-24 07:56:29,456,269,132,8570
2020-09-24 07:57:29,78,45,33,1560
2020-09-24 07:58:29,453,440,12,9050
2020-09-24 07:59:29,123,98,12,2330
2020-09-24 08:00:29,87,60,27,1740
2020-09-24 08:01:29,453,343,62,8580
2020-09-24 08:02:29,88,12,2,1020
2020-09-24 08:03:29,322,224,34,5800
2020-09-24 08:04:29,87,44,12,1430
2020-09-24 08:05:29,345,340,12,6970
2020-09-24 08:06:29,435,320,115,8700
2020-09-24 08:07:29,153,100,50,3030
2020-09-24 08:08:29,321,320,1,6420
2020-09-24 08:09:29,343,343,0,6860
2020-09-24 08:10:29,88,80,8,1760
2020-09-24 08:11:29,634,555,32,12210
2020-09-24 08:12:28,45,40,5,900
2020-09-24 08:13:28,454,444,1,8990
2020-09-24 08:14:28,42,41,1,840
2020-09-24 08:15:28,88,80,8,1760
2020-09-24 08:16:28,78,65,13,1560
2020-09-24 08:17:28,578,478,100,11560
2020-09-24 08:18:28,123,100,23,2460
2020-09-24 08:19:28,88,78,10,1760
2020-09-24 08:20:28,456,400,56,9120
2020-09-24 08:21:28,78,70,8,1560
2020-09-24 08:22:28,56,55,1,1120
2020-09-24 08:23:28,99,90,9,1980
2020-09-24 08:24:28,456,444,12,9120
2020-09-24 08:25:28,6,0,6,120
2020-09-24 08:26:28,233,200,33,4660
2020-09-24 08:27:28,665,555,110,13300
2020-09-24 08:28:28,234,134,100,4680
2020-09-24 08:29:28,23,20,3,460
2020-09-24 08:30:28,232,180,52,4640
2020-09-24 08:31:28,87,50,37,1740
2020-09-24 08:32:28,656,640,15,13110
2020-09-24 08:33:28,345,300,45,6900
2020-09-24 08:34:28,665,643,5,13130
2020-09-24 08:35:28,675,665,10,13500
2020-09-24 08:36:28,65,64,1,1300
2020-09-24 08:37:28,676,673,3,13520
2020-09-24 08:38:28,127,120,7,2540
2020-09-24 08:39:27,234,123,99,4560
2020-09-24 08:40:27,54,30,12,960
2020-09-24 08:41:27,23,10,13,460
2020-09-24 08:42:27,345,280,55,6800
2020-09-24 08:43:27,67,44,12,1230
2020-09-24 08:44:27,45,33,12,900
2020-09-24 08:45:27,78,60,18,1560
2020-09-24 08:46:27,56,33,4,930
2020-09-24 08:47:27,456,326,128,9100
2020-09-24 08:48:27,78,33,32,1430
2020-09-24 08:49:27,345,222,111,6780
2020-09-24 08:50:27,344,300,44,6880
2020-09-24 08:51:27,365,281,64,7100
2020-09-24 08:52:27,456,380,70,9060
2020-09-24 08:53:27,78,44,30,1520
2020-09-24 08:54:27,56,12,40,1080
2020-09-24 08:55:27,489,234,222,9450
2020-09-24 08:56:27,456,269,132,8570
2020-09-24 08:57:27,78,45,33,1560
2020-09-24 08:58:27,453,440,12,9050
2020-09-24 08:59:27,123,98,12,2330
2020-09-24 09:00:27,87,60,27,1740
2020-09-24 09:01:27,453,343,62,8580
2020-09-24 09:02:27,88,12,2,1020
2020-09-24 09:03:27,322,224,34,5800
2020-09-24 09:04:27,87,44,12,1430
2020-09-24 09:05:26,345,340,12,6970
2020-09-24 09:06:26,435,320,115,8700
2020-09-24 09:07:26,153,100,50,3030
2020-09-24 09:08:26,321,320,1,6420
2020-09-24 09:09:26,343,343,0,6860
2020-09-24 09:10:26,88,80,8,1760
2020-09-24 09:11:26,634,555,32,12210
2020-09-24 09:12:26,45,40,5,900
2020-09-24 09:13:26,454,444,1,8990
2020-09-24 09:14:26,42,41,1,840
2020-09-24 09:15:26,88,80,8,1760
2020-09-24 09:16:26,78,65,13,1560
2020-09-24 09:17:26,578,478,100,11560
2020-09-24 09:18:26,123,100,23,2460
2020-09-24 09:19:26,88,78,10,1760
2020-09-24 09:20:26,456,400,56,9120
2020-09-24 09:21:26,78,70,8,1560
2020-09-24 09:22:26,56,55,1,1120
2020-09-24 09:23:26,99,90,9,1980
2020-09-24 09:24:26,456,444,12,9120
2020-09-24 09:25:26,6,0,6,120
2020-09-24 09:26:26,233,200,33,4660
2020-09-24 09:27:26,665,555,110,13300
2020-09-24 09:28:26,234,134,100,4680
2020-09-24 09:29:26,23,20,3,460
2020-09-24 09:30:26,232,180,52,4640
2020-09-24 09:31:25,87,50,37,1740
2020-09-24 09:32:25,656,640,15,13110
2020-09-24 09:33:25,345,300,45,6900
2020-09-24 09:34:25,665,643,5,13130
2020-09-24 09:35:25,675,665,10,13500
2020-09-24 09:36:25,65,64,1,1300
2020-09-24 09:37:25,676,673,3,13520
2020-09-24 09:38:25,127,120,7,2540
2020-09-24 09:39:25,234,123,99,4560
2020-09-24 09:40:25,54,30,12,960
2020-09-24 09:41:25,23,10,13,460
2020-09-24 09:42:25,345,280,55,6800
2020-09-24 09:43:25,67,44,12,1230
2020-09-24 09:44:25,45,33,12,900
2020-09-24 09:45:25,78,60,18,1560
2020-09-24 09:46:25,56,33,4,930
2020-09-24 09:47:25,456,326,128,9100
2020-09-24 09:48:25,78,33,32,1430
2020-09-24 09:49:25,345,222,111,6780
2020-09-24 09:50:25,344,300,44,6880
2020-09-24 09:51:25,365,281,64,7100
2020-09-24 09:52:25,456,380,70,9060
2020-09-24 09:53:25,78,44,30,1520
2020-09-24 09:54:25,56,12,40,1080
2020-09-24 09:55:25,489,234,222,9450
2020-09-24 09:56:25,456,269,132,8570
2020-09-24 09:57:24,78,45,33,1560
2020-09-24 09:58:24,453,440,12,9050
2020-09-24 09:59:24,123,98,12,2330
2020-09-24 10:00:24,87,60,27,1740
2020-09-24 10:01:24,453,343,62,8580
2020-09-24 10:02:24,88,12,2,1020
2020-09-24 10:03:24,322,224,34,5800
2020-09-24 10:04:24,87,44,12,1430
2020-09-24 10:05:24,345,340,12,6970
2020-09-24 10:06:24,435,320,115,8700
2020-09-24 10:07:24,153,100,50,3030
2020-09-24 10:08:24,321,320,1,6420
2020-09-24 10:09:24,343,343,0,6860
2020-09-24 10:10:24,88,80,8,1760
2020-09-24 10:11:24,634,555,32,12210
2020-09-24 10:12:24,45,40,5,900
2020-09-24 10:13:24,454,444,1,8990
2020-09-24 10:14:24,42,41,1,840
2020-09-24 10:15:24,88,80,8,1760
2020-09-24 10:16:24,78,65,13,1560
2020-09-24 10:17:24,578,478,100,11560
2020-09-24 10:18:24,123,100,23,2460
2020-09-24 10:19:24,88,78,10,1760
2020-09-24 10:20:24,456,400,56,9120
2020-09-24 10:21:24,78,70,8,1560
2020-09-24 10:22:24,56,55,1,1120
2020-09-24 10:23:23,99,90,9,1980
2020-09-24 10:24:23,456,444,12,9120
2020-09-24 10:25:23,6,0,6,120
2020-09-24 10:26:23,233,200,33,4660
2020-09-24 10:27:23,665,555,110,13300
2020-09-24 10:28:23,234,134,100,4680
2020-09-24 10:29:23,23,20,3,460
2020-09-24 10:30:23,232,180,52,4640
2020-09-24 10:31:23,87,50,37,1740
2020-09-24 10:32:23,656,640,15,13110
2020-09-24 10:33:23,345,300,45,6900
2020-09-24 10:34:23,665,643,5,13130
2020-09-24 10:35:23,675,665,10,13500
2020-09-24 10:36:23,65,64,1,1300
2020-09-24 10:37:23,676,673,3,13520
2020-09-24 10:38:23,127,120,7,2540
2020-09-24 10:39:23,234,123,99,4560
2020-09-24 10:40:23,54,30,12,960
2020-09-24 10:41:23,23,10,13,460
2020-09-24 10:42:23,345,280,55,6800
2020-09-24 10:43:23,67,44,12,1230
2020-09-24 10:44:23,45,33,12,900
2020-09-24 10:45:23,78,60,18,1560
2020-09-24 10:46:23,56,33,4,930
2020-09-24 10:47:23,456,326,128,9100
2020-09-24 10:48:23,78,33,32,1430
2020-09-24 10:49:22,345,222,111,6780
2020-09-24 10:50:22,344,300,44,6880
2020-09-24 10:51:22,365,281,64,7100
2020-09-24 10:52:22,456,380,70,9060
2020-09-24 10:53:22,78,44,30,1520
2020-09-24 10:54:22,56,12,40,1080
2020-09-24 10:55:22,489,234,222,9450
2020-09-24 10:56:22,456,269,132,8570
2020-09-24 10:57:22,78,45,33,1560
2020-09-24 10:58:22,453,440,12,9050
2020-09-24 10:59:22,123,98,12,2330
2020-09-24 11:00:22,87,60,27,1740
2020-09-24 11:01:22,453,343,62,8580
2020-09-24 11:02:22,88,12,2,1020
2020-09-24 11:03:22,322,224,34,5800
2020-09-24 11:04:22,87,44,12,1430
2020-09-24 11:05:22,345,340,12,6970
2020-09-24 11:06:22,435,320,115,8700
2020-09-24 11:07:22,153,100,50,3030
2020-09-24 11:08:22,321,320,1,6420
2020-09-24 11:09:22,343,343,0,6860
2020-09-24 11:10:22,88,80,8,1760
2020-09-24 11:11:22,634,555,32,12210
2020-09-24 11:12:22,45,40,5,900
2020-09-24 11:13:22,454,444,1,8990
2020-09-24 11:14:22,42,41,1,840
2020-09-24 11:15:21,88,80,8,1760
2020-09-24 11:16:21,78,65,13,1560
2020-09-24 11:17:21,578,478,100,11560
2020-09-24 11:18:21,123,100,23,2460
2020-09-24 11:19:21,88,78,10,1760
2020-09-24 11:20:21,456,400,56,9120
2020-09-24 11:21:21,78,70,8,1560
2020-09-24 11:22:21,56,55,1,1120
2020-09-24 11:23:21,99,90,9,1980
2020-09-24 11:24:21,456,444,12,9120
2020-09-24 11:25:21,6,0,6,120
2020-09-24 11:26:21,233,200,33,4660
2020-09-24 11:27:21,665,555,110,13300
2020-09-24 11:28:21,234,134,100,4680
2020-09-24 11:29:21,23,20,3,460
2020-09-24 11:30:21,232,180,52,4640
2020-09-24 11:31:21,87,50,37,1740
2020-09-24 11:32:21,656,640,15,13110
2020-09-24 11:33:21,345,300,45,6900
2020-09-24 11:34:21,665,643,5,13130
2020-09-24 11:35:21,675,665,10,13500
2020-09-24 11:36:21,65,64,1,1300
2020-09-24 11:37:21,676,673,3,13520
2020-09-24 11:38:21,127,120,7,2540
2020-09-24 11:39:21,234,123,99,4560
2020-09-24 11:40:21,54,30,12,960
2020-09-24 11:41:20,23,10,13,460
2020-09-24 11:42:20,345,280,55,6800
2020-09-24 11:43:20,67,44,12,1230
2020-09-24 11:44:20,45,33,12,900
2020-09-24 11:45:20,78,60,18,1560
2020-09-24 11:46:20,56,33,4,930
2020-09-24 11:47:20,456,326,128,9100
2020-09-24 11:48:20,78,33,32,1430
2020-09-24 11:49:20,345,222,111,6780
2020-09-24 11:50:20,344,300,44,6880
2020-09-24 11:51:20,365,281,64,7100
2020-09-24 11:52:20,456,380,70,9060
2020-09-24 11:53:20,78,44,30,1520
2020-09-24 11:54:20,56,12,40,1080
2020-09-24 11:55:20,489,234,222,9450
2020-09-24 11:56:20,456,269,132,8570
2020-09-24 11:57:20,78,45,33,1560
2020-09-24 11:58:20,453,440,12,9050
2020-09-24 11:59:20,123,98,12,2330
2020-09-24 12:00:20,87,60,27,1740
2020-09-24 12:01:20,453,343,62,8580
2020-09-24 12:02:20,88,12,2,1020
2020-09-24 12:03:20,322,224,34,5800
2020-09-24 12:04:20,87,44,12,1430
2020-09-24 12:05:20,345,340,12,6970
2020-09-24 12:06:20,435,320,115,8700
2020-09-24 12:07:19,153,100,50,3030
2020-09-24 12:08:19,321,320,1,6420
2020-09-24 12:09:19,343,343,0,6860
2020-09-24 12:10:19,88,80,8,1760
2020-09-24 12:11:19,634,555,32,12210
2020-09-24 12:12:19,45,40,5,900
2020-09-24 12:13:19,454,444,1,8990
2020-09-24 12:14:19,42,41,1,840
2020-09-24 12:15:19,88,80,8,1760
2020-09-24 12:16:19,78,65,13,1560
2020-09-24 12:17:19,578,478,100,11560
2020-09-24 12:18:19,123,100,23,2460
2020-09-24 12:19:19,88,78,10,1760
2020-09-24 12:20:19,456,400,56,9120
2020-09-24 12:21:19,78,70,8,1560
2020-09-24 12:22:19,56,55,1,1120
2020-09-24 12:23:19,99,90,9,1980
2020-09-24 12:24:19,456,444,12,9120
2020-09-24 12:25:19,6,0,6,120
2020-09-24 12:26:19,233,200,33,4660
2020-09-24 12:27:19,665,555,110,13300
2020-09-24 12:28:19,234,134,100,4680
2020-09-24 12:29:19,23,20,3,460
2020-09-24 12:30:19,232,180,52,4640
2020-09-24 12:31:19,87,50,37,1740
2020-09-24 12:32:19,656,640,15,13110
2020-09-24 12:33:18,345,300,45,6900
2020-09-24 12:34:18,665,643,5,13130
2020-09-24 12:35:18,675,665,10,13500
2020-09-24 12:36:18,65,64,1,1300
2020-09-24 12:37:18,676,673,3,13520
2020-09-24 12:38:18,127,120,7,2540
2020-09-24 12:39:18,234,123,99,4560
2020-09-24 12:40:18,54,30,12,960
2020-09-24 12:41:18,23,10,13,460
2020-09-24 12:42:18,345,280,55,6800
2020-09-24 12:43:18,67,44,12,1230
2020-09-24 12:44:18,45,33,12,900
2020-09-24 12:45:18,78,60,18,1560
2020-09-24 12:46:18,56,33,4,930
2020-09-24 12:47:18,456,326,128,9100
2020-09-24 12:48:18,78,33,32,1430
2020-09-24 12:49:18,345,222,111,6780
2020-09-24 12:50:18,344,300,44,6880
2020-09-24 12:51:18,365,281,64,7100
2020-09-24 12:52:18,456,380,70,9060
2020-09-24 12:53:18,78,44,30,1520
2020-09-24 12:54:18,56,12,40,1080
2020-09-24 12:55:18,489,234,222,9450
2020-09-24 12:56:18,456,269,132,8570
2020-09-24 12:57:18,78,45,33,1560
2020-09-24 12:58:18,453,440,12,9050
2020-09-24 12:59:17,123,98,12,2330
2020-09-24 13:00:17,87,60,27,1740
2020-09-24 13:01:17,453,343,62,8580
2020-09-24 13:02:17,88,12,2,1020
2020-09-24 13:03:17,322,224,34,5800
2020-09-24 13:04:17,87,44,12,1430
2020-09-24 13:05:17,345,340,12,6970
2020-09-24 13:06:17,435,320,115,8700
2020-09-24 13:07:17,153,100,50,3030
2020-09-24 13:08:17,321,320,1,6420
2020-09-24 13:09:17,343,343,0,6860
2020-09-24 13:10:17,88,80,8,1760
2020-09-24 13:11:17,634,555,32,12210
2020-09-24 13:12:17,45,40,5,900
2020-09-24 13:13:17,454,444,1,8990
2020-09-24 13:14:17,42,41,1,840
2020-09-24 13:15:17,88,80,8,1760
2020-09-24 13:16:17,78,65,13,1560
2020-09-24 13:17:17,578,478,100,11560
2020-09-24 13:18:17,123,100,23,2460
2020-09-24 13:19:17,88,78,10,1760
2020-09-24 13:20:17,456,400,56,9120
2020-09-24 13:21:17,78,70,8,1560
2020-09-24 13:22:17,56,55,1,1120
2020-09-24 13:23:17,99,90,9,1980
2020-09-24 13:24:17,456,444,12,9120
